time,summary,icon,sunriseTime,sunsetTime,moonPhase,precipIntensity,precipIntensityMax,precipProbability,temperatureHigh,temperatureHighTime,temperatureLow,temperatureLowTime,apparentTemperatureHigh,apparentTemperatureHighTime,apparentTemperatureLow,apparentTemperatureLowTime,dewPoint,humidity,windSpeed,windBearing,cloudCover,uvIndex,uvIndexTime,visibility,temperatureMin,temperatureMinTime,temperatureMax,temperatureMaxTime,apparentTemperatureMin,apparentTemperatureMinTime,apparentTemperatureMax,apparentTemperatureMaxTime
1522780200,Humid throughout the day and partly cloudy until afternoon.,partly-cloudy-day,1522803364,1522847629,0.63,0,0,0,34.09,1522827000,25.6,1522888200,39.46,1522830600,26.45,1522891800,22.76,0.69,1.17,301,0.21,9,1522823400,7.5,24.59,1522801800,34.09,1522827000,25.34,1522801800,39.46,1522830600
1522866600,Humid throughout the day and partly cloudy until afternoon.,partly-cloudy-day,1522889725,1522934033,0.66,0,0,0,33.79,1522909800,27.09,1522971000,40.04,1522913400,30.27,1522971000,24,0.74,1.16,250,0.26,9,1522909800,6.16,25.6,1522888200,33.79,1522909800,26.45,1522891800,40.04,1522913400
1522953000,Humid throughout the day and partly cloudy until evening.,partly-cloudy-day,1522976085,1523020437,0.69,0,0,0,33.6,1522999800,27.09,1523061000,41.42,1522999800,30.27,1523061000,24.45,0.73,1.03,258,0.27,9,1522996200,6.47,27.09,1522971000,33.6,1522999800,30.27,1522971000,41.42,1522999800
1523039400,Humid and partly cloudy throughout the day.,partly-cloudy-day,1523062446,1523106842,0.72,0,0,0,34.59,1523086200,27.6,1523147400,41.36,1523086200,31.94,1523147400,24.48,0.72,1.19,291,0.3,9,1523082600,6.16,27.09,1523061000,34.59,1523086200,30.27,1523061000,41.36,1523086200
1523125800,Humid throughout the day and partly cloudy starting in the afternoon.,partly-cloudy-day,1523148807,1523193247,0.75,0,0,0,34.97,1523169000,25.09,1523223000,42.18,1523176200,25.7,1523230200,23.3,0.69,0.38,262,0.29,9,1523165400,5.92,26.11,1523208600,34.97,1523169000,27.6,1523208600,42.18,1523176200
1523212200,Humid throughout the day and partly cloudy starting in the evening.,partly-cloudy-night,1523235169,1523279652,0.78,0,0,0,35.11,1523255400,26.6,1523320200,40.71,1523269800,29.69,1523320200,22.83,0.69,0.86,214,0.25,10,1523259000,6.42,25.09,1523223000,35.11,1523255400,25.7,1523230200,40.71,1523269800
1523298600,Humid throughout the day and partly cloudy until evening.,partly-cloudy-day,1523321530,1523366057,0.81,0,0,0,34.63,1523341800,25.09,1523395800,41.36,1523345400,25.58,1523395800,24.79,0.74,1.03,288,0.39,9,1523341800,6.26,26.6,1523320200,34.63,1523341800,29.69,1523320200,41.36,1523345400
1523385000,Partly cloudy until evening and humid throughout the day.,partly-cloudy-day,1523407893,1523452463,0.84,0,0,0,33.64,1523428200,26.11,1523478600,40.04,1523431800,26.58,1523478600,21.92,0.66,0.43,312,0.34,9,1523428200,6.26,25.09,1523395800,33.64,1523428200,25.58,1523395800,40.04,1523431800
1523471400,Humid throughout the day and partly cloudy until evening.,partly-cloudy-day,1523494256,1523538869,0.87,0,0,0,34.09,1523518200,26.11,1523579400,40.69,1523518200,27.79,1523579400,22.35,0.66,1.06,286,0.27,9,1523514600,6,26.11,1523478600,34.09,1523518200,26.58,1523478600,40.69,1523518200
1523557800,Humid throughout the day and partly cloudy until evening.,partly-cloudy-day,1523580619,1523625275,0.9,0,0,0,34.09,1523608200,26.6,1523665800,40.69,1523608200,28.92,1523665800,23.41,0.69,0.45,273,0.34,9,1523601000,6.29,26.11,1523579400,34.09,1523608200,27.79,1523579400,40.69,1523608200
1523644200,Humid throughout the day and partly cloudy starting in the evening.,partly-cloudy-night,1523666982,1523711682,0.94,0,0,0,34.09,1523691000,25.1,1523759400,40.69,1523691000,26.04,1523759400,23.79,0.69,1.3,263,0.24,9,1523687400,6.58,26.6,1523665800,34.09,1523691000,28.92,1523665800,40.69,1523691000
1523730600,Humid and partly cloudy throughout the day.,partly-cloudy-day,1523753347,1523798088,0.97,0,0,0,32.61,1523781000,25.09,1523835000,38.13,1523781000,25.96,1523835000,23.79,0.75,1.14,233,0.33,9,1523777400,6.13,25.1,1523759400,32.61,1523781000,25.97,1523763000,38.13,1523781000
1523817000,Humid throughout the day and partly cloudy until afternoon.,partly-cloudy-day,1523839711,1523884495,0.01,0,0,0,34.13,1523860200,25.09,1523921400,40.69,1523867400,25.96,1523921400,23.71,0.72,0.82,292,0.33,9,1523860200,6.92,25.09,1523835000,34.13,1523860200,25.96,1523835000,40.69,1523867400
1523903400,Humid and mostly cloudy throughout the day.,partly-cloudy-day,1523926077,1523970903,0.04,0,0,0,32.11,1523953800,25.09,1524007800,38.68,1523953800,25.96,1524007800,24.48,0.77,1.18,277,0.48,7,1523946600,5.87,25.09,1523921400,32.11,1523953800,25.96,1523921400,38.68,1523953800
1523989800,Humid and partly cloudy throughout the day.,partly-cloudy-day,1524012442,1524057310,0.08,0,0,0,32.32,1524029400,28.11,1524090600,40.82,1524040200,32.91,1524097800,24.94,0.78,2.21,301,0.43,9,1524033000,5.71,25.09,1524007800,32.32,1524029400,25.96,1524007800,40.82,1524040200
1524076200,Humid and partly cloudy throughout the day.,partly-cloudy-day,1524098809,1524143718,0.11,0,0,0,32.77,1524119400,23.09,1524173400,41.15,1524119400,23.83,1524173400,24.93,0.78,0.64,271,0.45,9,1524115800,5.57,24.09,1524159000,32.77,1524119400,24.79,1524159000,41.15,1524119400
1524162600,Mostly cloudy until evening and humid throughout the day.,partly-cloudy-day,1524185176,1524230127,0.15,0,0,0,33.6,1524216600,26.11,1524270600,40.05,1524220200,28.47,1524270600,23.23,0.77,1,341,0.59,6,1524202200,6.13,23.09,1524173400,33.6,1524216600,23.83,1524173400,40.05,1524220200
1524249000,Humid throughout the day and partly cloudy until evening.,partly-cloudy-day,1524271543,1524316535,0.19,0,0,0,34.63,1524292200,28.11,1524342600,41.01,1524292200,32.91,1524342600,24.95,0.76,1.51,307,0.28,10,1524292200,5.92,26.11,1524270600,34.63,1524292200,28.47,1524270600,41.01,1524292200
1524335400,Humid and partly cloudy throughout the day.,partly-cloudy-day,1524357911,1524402944,0.23,0,0,0,34.09,1524385800,25.09,1524436200,40.06,1524385800,25.83,1524436200,24.27,0.73,1.53,207,0.4,9,1524382200,5.87,27.09,1524411000,34.09,1524385800,29.34,1524411000,40.06,1524385800
1524421800,Humid and partly cloudy throughout the day.,partly-cloudy-day,1524444280,1524489354,0.26,0,0,0,33.6,1524472200,26.6,1524529800,42.98,1524475800,29.69,1524529800,24.03,0.73,0.96,272,0.38,9,1524468600,6.5,25.09,1524436200,33.6,1524472200,25.83,1524436200,42.98,1524475800
1524508200,Humid and partly cloudy throughout the day.,partly-cloudy-day,1524530650,1524575764,0.3,0,0,0,33.6,1524555000,27.09,1524616200,40.04,1524555000,30.27,1524616200,24.23,0.72,1.51,276,0.32,9,1524551400,6.68,26.6,1524529800,33.6,1524555000,29.69,1524529800,40.04,1524555000
1524594600,Humid and partly cloudy throughout the day.,partly-cloudy-day,1524617020,1524662174,0.34,0,0,0,33.14,1524637800,27.6,1524699000,40.75,1524641400,31.22,1524699000,24.43,0.73,1.61,277,0.41,9,1524637800,6,27.09,1524616200,33.14,1524637800,30.27,1524616200,40.75,1524641400
1524681000,Humid throughout the day and partly cloudy until afternoon.,partly-cloudy-day,1524703391,1524748584,0.37,0,0,0,34.09,1524727800,26.11,1524789000,40.06,1524731400,28.23,1524789000,23.43,0.67,2.25,323,0.27,10,1524727800,6.58,27.6,1524699000,34.09,1524727800,31.22,1524699000,40.06,1524731400
1524767400,Humid throughout the day and partly cloudy starting in the evening.,partly-cloudy-night,1524789762,1524834995,0.41,0,0,0,34.59,1524814200,26.6,1524875400,41.36,1524814200,29.28,1524875400,23.66,0.7,1.86,322,0.25,10,1524810600,6.68,26.11,1524789000,34.59,1524814200,28.23,1524789000,41.36,1524814200
1524853800,Humid throughout the day and partly cloudy until evening.,partly-cloudy-day,1524876134,1524921406,0.44,0,0,0,33.95,1524897000,27.09,1524954600,40.04,1524900600,30.27,1524954600,23.98,0.71,1.31,305,0.32,9,1524897000,7.26,26.6,1524875400,33.95,1524897000,29.28,1524875400,40.04,1524900600
1524940200,Humid throughout the day and partly cloudy until afternoon.,partly-cloudy-day,1524962507,1525007818,0.48,0,0,0,34.09,1524990600,27.09,1525044600,39.46,1524990600,30.27,1525048200,23.95,0.71,1.26,312,0.28,9,1524983400,7.08,27.09,1524954600,34.09,1524990600,30.27,1524954600,39.46,1524990600
1525026600,Humid and partly cloudy throughout the day.,partly-cloudy-day,1525048881,1525094230,0.52,0,0,0,33.11,1525073400,28.11,1525123800,40.75,1525073400,32.5,1525138200,24.76,0.75,1.82,301,0.43,9,1525069800,6.68,27.09,1525044600,33.11,1525073400,30.27,1525048200,40.75,1525073400
1525113000,Humid and partly cloudy throughout the day.,partly-cloudy-day,1525135256,1525180642,0.55,0,0,0,33.14,1525156200,28.11,1525217400,41.49,1525159800,32.12,1525217400,24.69,0.73,1.83,308,0.36,9,1525152600,6.58,28.11,1525123800,33.14,1525156200,32.5,1525138200,41.49,1525159800
1525199400,Humid and partly cloudy throughout the day.,partly-cloudy-day,1525221631,1525267055,0.58,0,0,0,34.09,1525253400,27.09,1525300200,40.69,1525253400,30.27,1525300200,24.14,0.69,2.13,302,0.4,9,1525242600,6.5,28.11,1525217400,34.09,1525253400,32.12,1525217400,40.69,1525253400
1525285800,Humid and partly cloudy throughout the day.,partly-cloudy-day,1525308007,1525353468,0.61,0,0,0,33.6,1525336200,26.6,1525393800,40.04,1525336200,29.48,1525397400,24.02,0.72,1.26,310,0.36,9,1525329000,6.76,27.09,1525300200,33.6,1525336200,30.27,1525300200,40.04,1525336200
1525372200,Humid throughout the day and partly cloudy until afternoon.,partly-cloudy-day,1525394383,1525439881,0.64,0,0,0,33.6,1525422600,28.11,1525473000,39.42,1525422600,32.91,1525473000,24.19,0.73,0.59,275,0.41,7,1525419000,7.05,26.6,1525393800,33.6,1525422600,29.48,1525397400,39.42,1525422600
1525458600,Humid and partly cloudy throughout the day.,partly-cloudy-day,1525480761,1525526295,0.67,0,0,0,35.1,1525509000,26.6,1525566600,42.77,1525505400,29.48,1525570200,24.86,0.72,1.41,274,0.29,9,1525501800,6.5,28.11,1525473000,35.1,1525509000,32.91,1525473000,42.77,1525505400
1525545000,Humid throughout the day and partly cloudy until evening.,partly-cloudy-day,1525567139,1525612709,0.7,0,0,0,33.11,1525591800,27.09,1525642200,41.49,1525591800,30.27,1525645800,25.06,0.77,1.16,237,0.34,9,1525591800,6.76,26.6,1525566600,33.11,1525591800,29.48,1525570200,41.49,1525591800
1525631400,Humid throughout the day and partly cloudy until evening.,partly-cloudy-day,1525653518,1525699124,0.73,0,0,0,34.59,1525678200,25.09,1525714200,41.36,1525678200,25.96,1525714200,24.59,0.74,1.63,296,0.36,9,1525674600,6.55,25.09,1525714200,34.59,1525678200,25.96,1525714200,41.36,1525678200
1525717800,Humid and mostly cloudy throughout the day.,partly-cloudy-day,1525739898,1525785538,0.76,0,0,0,33.11,1525768200,23.09,1525804200,40.05,1525768200,23.76,1525804200,24.52,0.78,1.41,275,0.52,6,1525757400,5.71,25.6,1525717800,33.11,1525768200,26.52,1525717800,40.05,1525768200
1525804200,Humid and mostly cloudy throughout the day.,partly-cloudy-day,1525826279,1525871953,0.79,0,0,0,33.11,1525854600,24.09,1525901400,39.37,1525858200,24.93,1525901400,23.31,0.79,0.59,322,0.64,7,1525847400,6.71,23.09,1525804200,33.11,1525854600,23.76,1525804200,39.37,1525858200
1525890600,Humid and mostly cloudy throughout the day.,partly-cloudy-day,1525912660,1525958369,0.82,0,0,0,32.11,1525944600,25.09,1525998600,37.47,1525944600,25.83,1525998600,23.91,0.79,0.99,260,0.65,8,1525933800,6.65,24.09,1525901400,32.11,1525944600,24.93,1525901400,37.47,1525944600
1525977000,Mostly cloudy in the morning and humid throughout the day.,partly-cloudy-day,1525999043,1526044784,0.85,0,0,0,33.14,1526020200,23.09,1526067000,40.75,1526031000,23.9,1526067000,23.38,0.73,0.72,207,0.5,10,1526020200,7.98,23.59,1526059800,33.14,1526020200,24.45,1526059800,40.75,1526031000
1526063400,Partly cloudy until afternoon and humid throughout the day.,partly-cloudy-day,1526085426,1526131200,0.88,0,0,0,32.27,1526106600,26.11,1526157000,37.06,1526106600,28.23,1526157000,22.84,0.78,0.38,316,0.48,9,1526106600,6.65,23.09,1526067000,32.27,1526106600,23.9,1526067000,37.06,1526106600
1526149800,Humid and partly cloudy throughout the day.,partly-cloudy-day,1526171810,1526217616,0.92,0,0,0,33.11,1526200200,24.09,1526254200,41.49,1526203800,24.86,1526254200,23.59,0.75,0.73,258,0.38,9,1526193000,6.55,25.6,1526232600,33.11,1526200200,26.19,1526232600,41.49,1526203800
1526236200,Humid and mostly cloudy throughout the day.,partly-cloudy-day,1526258195,1526304033,0.95,0,0,0,32.61,1526290200,24.09,1526319000,38.13,1526290200,24.86,1526319000,22.48,0.76,1,85,0.69,7,1526279400,6.16,24.09,1526254200,32.61,1526290200,24.86,1526254200,38.13,1526290200
1526322600,Partly cloudy until evening and humid throughout the day.,partly-cloudy-day,1526344580,1526390450,0.98,0,0,0,33.11,1526373000,25.09,1526423400,37.56,1526369400,25.7,1526423400,22.2,0.7,1.02,344,0.51,7,1526362200,7.5,24.09,1526322600,33.11,1526373000,24.86,1526322600,37.56,1526369400
1526409000,Humid and partly cloudy throughout the day.,partly-cloudy-day,1526430967,1526476867,0.03,0,0,0,33.11,1526452200,25.6,1526509800,38.73,1526455800,26.45,1526509800,22.44,0.72,0.83,120,0.35,8,1526448600,7.56,25.09,1526423400,33.11,1526452200,25.7,1526423400,38.73,1526455800
1526495400,Humid throughout the day and partly cloudy until afternoon.,partly-cloudy-day,1526517354,1526563284,0.06,0,0,0,33.6,1526545800,23.59,1526599800,42.98,1526545800,24.38,1526599800,24.79,0.77,0.84,253,0.4,8,1526535000,6.55,25.6,1526509800,33.6,1526545800,26.45,1526509800,42.98,1526545800
1526581800,Mostly cloudy until evening and humid throughout the day.,partly-cloudy-day,1526603742,1526649701,0.1,0,0,0,31.11,1526632200,26.11,1526689800,37.9,1526635800,28.47,1526689800,23.77,0.8,0.62,238,0.57,6,1526621400,6.23,23.59,1526599800,31.11,1526632200,24.38,1526599800,37.9,1526635800
1526668200,Humid throughout the day and partly cloudy until afternoon.,partly-cloudy-day,1526690131,1526736119,0.14,0,0,0,32.11,1526711400,22.11,1526769000,39.31,1526722200,22.81,1526769000,24.64,0.77,1.14,263,0.35,8,1526711400,6.47,26.11,1526689800,32.11,1526711400,28.47,1526689800,39.31,1526722200
1526754600,Humid and mostly cloudy throughout the day.,partly-cloudy-day,1526776521,1526822536,0.18,rain,29.11,1526808600,25.09,1526851800,33.75,1526812200,25.96,1526859000,23.22,0.83,0.82,23,0.6,6,1526797800,6.21,22.11,1526769000,29.11,1526808600,22.81,1526769000,33.75,1526812200
1526841000,Humid throughout the day and partly cloudy until evening.,partly-cloudy-day,1526862912,1526908954,0.22,rain,30.61,1526884200,24.09,1526949000,37.78,1526891400,24.79,1526949000,24.24,0.81,0.98,281,0.48,8,1526884200,5.79,25.09,1526851800,30.61,1526884200,25.96,1526859000,37.78,1526891400
1526927400,Mostly cloudy until afternoon and humid throughout the day.,partly-cloudy-day,1526949303,1526995372,0.25,rain,32.11,1526977800,26.11,1527031800,38.05,1526977800,28.23,1527031800,22.61,0.73,1.06,342,0.36,10,1526974200,6.58,24.09,1526949000,32.11,1526977800,24.79,1526949000,38.05,1526977800
1527013800,Humid and partly cloudy throughout the day.,partly-cloudy-day,1527035695,1527081791,0.29,rain,32.11,1527060600,24.09,1527118200,39.34,1527060600,24.72,1527118200,24.36,0.75,1.99,324,0.41,8,1527057000,6,26.11,1527031800,32.11,1527060600,28.23,1527031800,39.34,1527060600
1527100200,Humid and partly cloudy throughout the day.,partly-cloudy-day,1527122088,1527168209,0.33,rain,32.11,1527143400,26.11,1527204600,39.34,1527150600,28.01,1527215400,23.32,0.73,2.43,337,0.42,8,1527143400,6.92,24.09,1527118200,32.11,1527143400,24.72,1527118200,39.34,1527150600
1527186600,Humid throughout the day and foggy overnight.,fog,1527208482,1527254627,0.36,rain,32.11,1527229800,22.11,1527280200,40.07,1527244200,22.81,1527280200,24.07,0.74,3.27,343,0.64,6,1527226200,7,26.11,1527204600,32.11,1527229800,28.01,1527215400,40.07,1527244200
1527273000,Humid and mostly cloudy throughout the day.,partly-cloudy-day,1527294877,1527341046,0.39,rain,31.11,1527319800,25.09,1527373800,38.57,1527327000,26.11,1527373800,23.95,0.83,1.79,10,0.75,6,1527312600,5.58,22.11,1527280200,31.11,1527319800,22.81,1527280200,38.57,1527327000
1527359400,Humid and mostly cloudy throughout the day.,partly-cloudy-day,1527381272,1527427464,0.43,rain,30.1,1527406200,24.09,1527438600,36.36,1527406200,25,1527438600,24.51,0.86,0.63,280,0.75,6,1527399000,5.52,24.09,1527438600,30.1,1527406200,25,1527438600,36.36,1527406200
1527445800,Humid and mostly cloudy throughout the day.,partly-cloudy-day,1527467669,1527513882,0.46,0,0,0,30.63,1527489000,24.09,1527543000,36.36,1527492600,24.86,1527543000,24.07,0.85,0.3,297,0.74,7,1527489000,6.15,24.09,1527445800,30.63,1527489000,25,1527445800,36.36,1527492600
1527532200,Humid throughout the day and foggy until evening.,fog,1527554066,1527600301,0.49,rain,25.6,1527564600,24.09,1527633000,26.66,1527589800,25,1527633000,23.43,0.92,1.66,300,0.8,6,1527571800,3.86,23.59,1527597000,25.6,1527564600,24.53,1527597000,26.66,1527589800
1527618600,Humid and mostly cloudy throughout the day.,partly-cloudy-day,1527640464,1527686719,0.53,rain,27.6,1527665400,26.11,1527705000,31.94,1527683400,28.23,1527705000,23.95,0.88,1.58,311,0.75,6,1527658200,5.7,24.09,1527633000,27.6,1527665400,25,1527633000,31.94,1527683400
1527705000,Humid throughout the day and foggy in the morning.,fog,1527726862,1527773138,0.56,rain,31.61,1527755400,26.11,1527802200,38.63,1527755400,28.47,1527802200,24.66,0.82,1.14,221,0.57,7,1527755400,6.28,26.11,1527705000,31.61,1527755400,28.23,1527705000,38.63,1527755400
1527791400,Humid and partly cloudy throughout the day.,partly-cloudy-day,1527813262,1527859556,0.59,rain,31.11,1527831000,24.09,1527895800,37.9,1527838200,24.72,1527899400,24.99,0.81,1.34,197,0.36,8,1527834600,6.92,26.11,1527802200,31.11,1527831000,28.47,1527802200,37.9,1527838200
1527877800,Humid and partly cloudy throughout the day.,partly-cloudy-day,1527899662,1527945974,0.62,rain,32.11,1527928200,26.11,1527985800,39.34,1527928200,28.47,1527985800,23.86,0.78,1.16,147,0.52,8,1527921000,7.21,24.09,1527895800,32.11,1527928200,24.72,1527899400,39.34,1527928200
1527964200,Humid throughout the day and partly cloudy in the morning.,partly-cloudy-day,1527986063,1528032393,0.64,rain,31.11,1528003800,25.09,1528057800,37.9,1528003800,25.96,1528065000,24.67,0.82,1.77,164,0.4,10,1528007400,6.13,26.11,1527985800,31.11,1528003800,28.23,1528039800,37.9,1528003800
1528050600,Humid and mostly cloudy throughout the day.,partly-cloudy-day,1528072464,1528118811,0.68,rain,29.11,1528111800,25.09,1528155000,33.75,1528111800,25.96,1528155000,23.63,0.84,1.58,165,0.74,6,1528090200,7.26,25.09,1528057800,29.11,1528111800,25.96,1528065000,33.75,1528111800
1528137000,Humid and partly cloudy throughout the day.,partly-cloudy-day,1528158867,1528205228,0.71,rain,29.11,1528191000,26.11,1528223400,34.22,1528191000,28.23,1528237800,24.11,0.82,1.32,184,0.62,6,1528176600,6.63,25.09,1528155000,29.11,1528191000,25.96,1528155000,34.22,1528191000
1528223400,Humid throughout the day and partly cloudy until afternoon.,partly-cloudy-day,1528245270,1528291646,0.74,rain,30.61,1528263000,25.09,1528317000,37.78,1528263000,26.03,1528320600,24.59,0.83,0.73,226,0.44,9,1528270200,7.34,26.11,1528223400,30.61,1528263000,28.23,1528237800,37.78,1528263000
1528309800,Humid throughout the day and foggy starting in the evening.,fog,1528331674,1528378064,0.77,rain,27.11,1528345800,25.09,1528381800,30.3,1528345800,25.96,1528381800,23.87,0.91,0.68,224,0.75,6,1528349400,4.57,25.09,1528317000,27.11,1528345800,25.96,1528381800,30.3,1528345800
1528396200,Humid throughout the day and foggy in the morning.,fog,1528418078,1528464481,0.8,rain,27.09,1528439400,24.59,1528507800,31.04,1528439400,25.48,1528511400,24.16,0.9,3.28,265,0.75,6,1528435800,4.22,25.09,1528396200,27.09,1528439400,26.03,1528410600,31.04,1528439400
1528482600,Humid throughout the day and foggy in the morning.,fog,1528504483,1528550898,0.83,rain,25.09,1528515000,24.09,1528558200,26.11,1528536600,25,1528558200,23.38,0.9,2.43,302,0.74,6,1528522200,4.57,24.09,1528558200,27.09,1528486200,25,1528558200,30.58,1528486200
1528569000,Humid and mostly cloudy throughout the day.,partly-cloudy-day,1528590889,1528637315,0.87,rain,30.1,1528615800,26.11,1528677000,38.29,1528615800,28.47,1528677000,25.16,0.86,5.48,269,0.71,6,1528608600,5.15,26.11,1528569000,30.1,1528615800,28.35,1528594200,38.29,1528615800
1528655400,Humid throughout the day and breezy in the morning.,wind,1528677295,1528723731,0.9,rain,29.11,1528695000,26.6,1528767000,35.26,1528695000,29.48,1528767000,25.16,0.86,5.35,275,0.75,6,1528695000,4.88,26.09,1528705800,29.11,1528695000,28.44,1528705800,35.26,1528695000
1528741800,Humid and partly cloudy throughout the day.,partly-cloudy-day,1528763702,1528810148,0.94,rain,30.1,1528788600,27.09,1528831800,37.62,1528795800,30.58,1528842600,25.16,0.82,5.23,265,0.56,6,1528781400,5.79,26.6,1528767000,30.1,1528788600,29.48,1528767000,37.62,1528795800
1528828200,Humid throughout the day and foggy starting in the evening.,fog,1528850110,1528896564,0.98,rain,30.1,1528867800,24.59,1528903800,37.62,1528871400,25.48,1528903800,24.74,0.84,3.58,274,0.61,7,1528871400,5.78,24.59,1528903800,30.1,1528867800,25.48,1528903800,37.62,1528871400
1528914600,Humid throughout the day and foggy overnight.,fog,1528936518,1528982979,0.02,rain,26.6,1528965000,24.09,1529015400,29.69,1528965000,25.08,1529022600,23.93,0.9,0.68,189,0.68,6,1528954200,4.81,23.59,1528947000,27.09,1528921800,24.38,1528950600,32.04,1528936200
1529001000,Humid throughout the day and foggy in the morning.,fog,1529022927,1529069394,0.05,rain,30.1,1529044200,24.09,1529098200,36.36,1529044200,25,1529098200,24.19,0.89,1.16,201,0.54,10,1529044200,4.2,24.09,1529015400,30.1,1529044200,25.08,1529022600,36.36,1529044200
1529087400,Humid and partly cloudy throughout the day.,partly-cloudy-day,1529109336,1529155809,0.09,rain,30.1,1529134200,25.09,1529173800,36.36,1529134200,25.96,1529191800,24.16,0.86,0.91,215,0.51,10,1529130600,5.25,24.09,1529098200,30.1,1529134200,25,1529098200,36.36,1529134200
1529173800,Humid throughout the day and mostly cloudy starting in the afternoon.,partly-cloudy-night,1529195746,1529242224,0.13,rain,28.11,1529235000,24.59,1529278200,32.91,1529235000,25.56,1529278200,24.17,0.89,0.93,140,0.66,6,1529217000,5.23,25.09,1529173800,28.11,1529235000,25.96,1529191800,32.91,1529235000
1529260200,Humid and partly cloudy throughout the day.,partly-cloudy-day,1529282157,1529328638,0.17,rain,30.1,1529307000,25.09,1529346600,36.97,1529307000,25.96,1529346600,24.09,0.85,1.96,231,0.45,8,1529307000,5.87,24.59,1529278200,30.1,1529307000,25.56,1529278200,36.97,1529307000
1529346600,Humid throughout the day and foggy until evening.,fog,1529368568,1529415051,0.2,rain,26.11,1529375400,24.09,1529418600,28.47,1529375400,25,1529418600,23.24,0.92,0.72,147,0.64,6,1529386200,3.09,24.09,1529393400,26.11,1529375400,24.86,1529400600,28.47,1529375400
1529433000,Humid throughout the day and foggy until evening.,fog,1529454979,1529501464,0.24,rain,25.09,1529487000,23.09,1529548200,26.11,1529487000,23.83,1529548200,23.4,0.93,1.31,217,0.71,6,1529472600,2.4,24.09,1529433000,25.09,1529487000,25,1529433000,26.11,1529487000
1529519400,Humid throughout the day and foggy in the morning.,fog,1529541391,1529587877,0.28,rain,26.11,1529566200,23.09,1529595000,28.01,1529566200,23.76,1529595000,22.29,0.9,0.85,2,0.75,6,1529559000,4.75,23.09,1529548200,26.11,1529566200,23.76,1529595000,28.01,1529566200
1529605800,Humid and mostly cloudy throughout the day.,partly-cloudy-day,1529627803,1529674289,0.31,rain,26.6,1529652600,23.09,1529706600,29.28,1529652600,23.98,1529721000,22.29,0.89,1.09,174,0.75,6,1529645400,5.25,23.09,1529605800,26.6,1529652600,23.76,1529605800,29.28,1529652600
1529692200,Humid throughout the day and foggy in the morning.,fog,1529714216,1529760700,0.35,rain,26.11,1529739000,24.09,1529778600,28.23,1529739000,25,1529778600,23.13,0.91,1.3,141,0.75,6,1529731800,4.83,23.09,1529706600,26.11,1529739000,23.98,1529721000,28.23,1529739000
1529778600,Humid and mostly cloudy throughout the day.,partly-cloudy-day,1529800629,1529847111,0.38,rain,27.09,1529821800,23.09,1529879400,31.53,1529821800,23.9,1529883000,23.53,0.91,1.83,137,0.75,6,1529818200,4.59,24.09,1529778600,27.09,1529821800,25,1529778600,31.53,1529821800
1529865000,Humid throughout the day and foggy overnight.,fog,1529887043,1529933521,0.41,rain,28.61,1529915400,22.11,1529965800,32.95,1529915400,22.97,1529965800,23.19,0.88,0.94,183,0.74,6,1529904600,4.43,23.09,1529879400,28.61,1529915400,23.9,1529883000,32.95,1529915400
1529951400,Foggy in the morning and humid throughout the day.,fog,1529973457,1530019931,0.44,rain,26.11,1529998200,23.09,1530052200,28.23,1529998200,24.05,1530052200,22.64,0.92,0.6,156,0.75,6,1529991000,3.32,22.11,1529965800,26.11,1529998200,22.97,1529965800,28.23,1529998200
1530037800,Humid throughout the day and foggy overnight.,fog,1530059871,1530106340,0.47,rain,26.11,1530099000,23.09,1530138600,28.23,1530099000,23.9,1530138600,23.24,0.91,0.68,279,0.75,6,1530077400,4.01,23.09,1530052200,26.11,1530099000,24.05,1530052200,28.23,1530099000
1530124200,Foggy in the morning and humid throughout the day.,fog,1530146286,1530192749,0.51,rain,25.09,1530178200,23.09,1530225000,26.11,1530178200,23.9,1530225000,23.04,0.93,0.7,148,0.75,6,1530163800,3.48,23.09,1530138600,25.09,1530178200,23.9,1530138600,26.11,1530178200
1530210600,Humid throughout the day and foggy starting in the evening.,fog,1530232701,1530279157,0.53,rain,25.09,1530257400,23.09,1530311400,26.03,1530257400,23.9,1530325800,22.78,0.93,1.47,142,0.75,6,1530250200,3.15,23.09,1530225000,25.09,1530257400,23.9,1530225000,26.03,1530257400
1530297000,Humid throughout the day and foggy in the morning.,fog,1530319116,1530365564,0.56,rain,28.61,1530347400,24.09,1530405000,32.95,1530351000,25,1530405000,23.22,0.87,1.06,148,0.72,6,1530336600,5.23,23.09,1530311400,28.61,1530347400,23.9,1530325800,32.95,1530351000
1530383400,Humid throughout the day and foggy starting in the evening.,fog,1530405532,1530451971,0.59,rain,29.11,1530437400,24.09,1530466200,33.75,1530437400,24.93,1530466200,23.53,0.88,1.06,170,0.66,6,1530423000,4.59,24.09,1530405000,29.11,1530437400,24.93,1530466200,33.75,1530437400
1530469800,Humid throughout the day and foggy in the morning.,fog,1530491947,1530538377,0.62,rain,28.61,1530523800,23.09,1530574200,32.96,1530523800,23.9,1530574200,23.22,0.84,0.4,352,0.65,6,1530509400,5.75,24.09,1530477000,28.61,1530523800,24.93,1530477000,32.96,1530523800
